ID_Pedido,Fecha,ID_Cliente,Pais,Categoria,Producto,Precio_Unitario,Cantidad,Costo_Envio,Canal_Venta,Puntuacion_Satisfaccion,Ingresos_Brutos,Ingreso_Neto_Logistico,Coste_Envio_Relativo,Anio,Mes_Numero,Mes,Trimestre,Nivel_Satisfaccion,Indicador_Satisfaccion_Alta
ORD-1152,2025-06-09,CLI-358,España,Estilo de Vida,Botella Térmica Inteligente,269.21,1,8.39,Web,3,269.21,260.82,0.031165,2025,6,2025-06,T2,Media,0
ORD-1153,2025-11-23,CLI-334,España,Estilo de Vida,Lámpara LED Escritorio,228.77,4,7.77,Web,4,915.08,907.31,0.008491,2025,11,2025-11,T4,Alta,1
ORD-1154,2025-07-06,CLI-393,México,Tecnología,Monitor 4K Curved,569.34,2,42.57,Web,5,1138.68,1096.11,0.037385,2025,7,2025-07,T3,Alta,1
ORD-1155,2025-08-31,CLI-453,Argentina,Estilo de Vida,Lámpara LED Escritorio,143.23,1,9.06,Web,4,143.23,134.17,0.063255,2025,8,2025-08,T3,Alta,1
ORD-1156,2025-03-27,CLI-412,México,Tecnología,Auriculares Noise-Cancelling,1050.44,1,66.69,Web,4,1050.44,983.75,0.063488,2025,3,2025-03,T1,Alta,1
ORD-1157,2025-10-11,CLI-292,España,Tecnología,Smartwatch Series Z,872.83,1,52.39,Web,5,872.83,820.44,0.060023,2025,10,2025-10,T4,Alta,1
ORD-1158,2025-03-07,CLI-404,España,Estilo de Vida,Lámpara LED Escritorio,32.0,1,8.81,Web,4,32.0,23.19,0.275312,2025,3,2025-03,T1,Alta,1
ORD-1159,2025-06-19,CLI-424,España,Tecnología,Monitor 4K Curved,707.64,1,48.8,App,3,707.64,658.84,0.068962,2025,6,2025-06,T2,Media,0
ORD-1160,2025-02-14,CLI-150,Chile,Tecnología,Auriculares Noise-Cancelling,708.51,1,41.78,Web,4,708.51,666.73,0.058969,2025,2,2025-02,T1,Alta,1
ORD-1161,2025-03-03,CLI-134,España,Tecnología,Auriculares Noise-Cancelling,304.41,1,25.1,Tienda Física,4,304.41,279.31,0.082455,2025,3,2025-03,T1,Alta,1
ORD-1162,2025-05-14,CLI-323,España,Estilo de Vida,Silla Gaming X,298.59,1,7.91,App,1,298.59,290.68,0.026491,2025,5,2025-05,T2,Baja,0
ORD-1163,2025-10-11,CLI-486,España,Tecnología,Smartwatch Series Z,1179.11,1,68.73,Web,5,1179.11,1110.38,0.05829,2025,10,2025-10,T4,Alta,1
ORD-1164,2025-01-28,CLI-484,Chile,Tecnología,Monitor 4K Curved,354.36,1,23.29,Web,4,354.36,331.07,0.065724,2025,1,2025-01,T1,Alta,1
ORD-1165,2025-04-18,CLI-203,Chile,Tecnología,Monitor 4K Curved,616.25,1,42.07,Web,5,616.25,574.18,0.068268,2025,4,2025-04,T2,Alta,1
ORD-1166,2025-02-13,CLI-163,Colombia,Tecnología,Laptop Pro 15,634.52,1,44.03,Tienda Física,5,634.52,590.49,0.069391,2025,2,2025-02,T1,Alta,1
ORD-1167,2025-12-06,CLI-283,México,Tecnología,Laptop Pro 15,908.25,3,55.75,App,2,2724.75,2669.0,0.020461,2025,12,2025-12,T4,Baja,0
ORD-1168,2025-10-13,CLI-282,México,Tecnología,Laptop Pro 15,1141.24,1,63.55,Tienda Física,5,1141.24,1077.69,0.055685,2025,10,2025-10,T4,Alta,1
ORD-1169,2025-11-27,CLI-318,España,Tecnología,Auriculares Noise-Cancelling,363.38,2,30.79,Tienda Física,5,726.76,695.97,0.042366,2025,11,2025-11,T4,Alta,1
ORD-1170,2025-05-08,CLI-436,Chile,Tecnología,Auriculares Noise-Cancelling,782.22,2,50.03,Web,2,1564.44,1514.41,0.031979,2025,5,2025-05,T2,Baja,0
ORD-1171,2025-12-14,CLI-307,Chile,Estilo de Vida,Mochila Ergonómica,270.6,3,3.56,Web,3,811.8,808.24,0.004385,2025,12,2025-12,T4,Media,0
ORD-1172,2025-08-19,CLI-268,Colombia,Estilo de Vida,Set de Teclado Mecánico,33.4,1,10.85,App,5,33.4,22.55,0.32485,2025,8,2025-08,T3,Alta,1
ORD-1173,2025-07-09,CLI-166,España,Tecnología,Smartphone Alpha,983.06,1,64.06,Tienda Física,1,983.06,919.0,0.065164,2025,7,2025-07,T3,Baja,0
ORD-1174,2025-08-13,CLI-356,Argentina,Estilo de Vida,Mochila Ergonómica,199.05,1,3.62,Tienda Física,5,199.05,195.43,0.018186,2025,8,2025-08,T3,Alta,1
ORD-1175,2025-10-10,CLI-174,Colombia,Estilo de Vida,Botella Térmica Inteligente,53.71,2,6.59,Web,1,107.42,100.83,0.061348,2025,10,2025-10,T4,Baja,0
ORD-1176,2025-05-01,CLI-165,España,Tecnología,Auriculares Noise-Cancelling,813.69,1,51.45,Web,5,813.69,762.24,0.06323,2025,5,2025-05,T2,Alta,1
ORD-1177,2025-04-26,CLI-389,México,Tecnología,Laptop Pro 15,984.24,1,61.28,Web,3,984.24,922.96,0.062261,2025,4,2025-04,T2,Media,0
ORD-1178,2025-08-21,CLI-152,España,Tecnología,Auriculares Noise-Cancelling,173.13,2,19.49,App,1,346.26,326.77,0.056287,2025,8,2025-08,T3,Baja,0
ORD-1179,2025-09-16,CLI-151,México,Tecnología,Smartphone Alpha,279.07,1,27.84,Web,5,279.07,251.23,0.09976,2025,9,2025-09,T3,Alta,1
ORD-1180,2025-12-25,CLI-158,México,Estilo de Vida,Botella Térmica Inteligente,91.53,4,9.43,Web,2,366.12,356.69,0.025757,2025,12,2025-12,T4,Baja,0
ORD-1181,2025-07-17,CLI-148,Colombia,Estilo de Vida,Botella Térmica Inteligente,135.4,2,4.43,Tienda Física,3,270.8,266.37,0.016359,2025,7,2025-07,T3,Media,0
ORD-1182,2025-05-17,CLI-489,España,Tecnología,Smartphone Alpha,686.69,1,39.8,App,5,686.69,646.89,0.057959,2025,5,2025-05,T2,Alta,1
ORD-1183,2025-11-14,CLI-199,Argentina,Tecnología,Smartphone Alpha,236.85,3,26.15,Web,4,710.55,684.4,0.036802,2025,11,2025-11,T4,Alta,1
ORD-1184,2025-06-14,CLI-317,España,Estilo de Vida,Lámpara LED Escritorio,144.3,1,11.19,Tienda Física,5,144.3,133.11,0.077547,2025,6,2025-06,T2,Alta,1
ORD-1185,2025-08-13,CLI-123,Colombia,Tecnología,Smartwatch Series Z,814.35,1,52.76,Web,5,814.35,761.59,0.064788,2025,8,2025-08,T3,Alta,1
ORD-1186,2025-11-03,CLI-200,Colombia,Estilo de Vida,Mochila Ergonómica,210.93,3,11.5,App,1,632.79,621.29,0.018173,2025,11,2025-11,T4,Baja,0
ORD-1187,2025-08-22,CLI-112,Argentina,Tecnología,Smartwatch Series Z,1059.11,1,62.72,App,1,1059.11,996.39,0.05922,2025,8,2025-08,T3,Baja,0
ORD-1188,2025-06-21,CLI-199,Colombia,Tecnología,Monitor 4K Curved,586.59,1,41.53,Tienda Física,5,586.59,545.06,0.070799,2025,6,2025-06,T2,Alta,1
ORD-1189,2025-06-01,CLI-248,Colombia,Estilo de Vida,Set de Teclado Mecánico,34.88,3,6.55,Web,5,104.64,98.09,0.062596,2025,6,2025-06,T2,Alta,1
ORD-1190,2025-11-11,CLI-402,Argentina,Estilo de Vida,Mochila Ergonómica,269.81,2,5.59,Tienda Física,4,539.62,534.03,0.010359,2025,11,2025-11,T4,Alta,1
ORD-1191,2025-06-09,CLI-210,México,Estilo de Vida,Set de Teclado Mecánico,129.25,1,6.04,Web,4,129.25,123.21,0.046731,2025,6,2025-06,T2,Alta,1
ORD-1192,2025-04-06,CLI-439,México,Tecnología,Smartwatch Series Z,774.89,1,43.84,Tienda Física,5,774.89,731.05,0.056576,2025,4,2025-04,T2,Alta,1
ORD-1193,2025-08-21,CLI-261,Argentina,Tecnología,Smartphone Alpha,697.36,1,49.63,Web,5,697.36,647.73,0.071168,2025,8,2025-08,T3,Alta,1
ORD-1194,2025-06-29,CLI-472,México,Tecnología,Monitor 4K Curved,508.89,1,37.83,App,4,508.89,471.06,0.074338,2025,6,2025-06,T2,Alta,1
ORD-1195,2025-04-23,CLI-313,Argentina,Estilo de Vida,Silla Gaming X,257.94,2,3.21,App,4,515.88,512.67,0.006222,2025,4,2025-04,T2,Alta,1
ORD-1196,2025-11-14,CLI-189,México,Tecnología,Auriculares Noise-Cancelling,895.64,2,59.16,App,2,1791.28,1732.12,0.033027,2025,11,2025-11,T4,Baja,0
ORD-1197,2025-02-21,CLI-189,Argentina,Estilo de Vida,Set de Teclado Mecánico,170.95,1,8.86,App,3,170.95,162.09,0.051828,2025,2,2025-02,T1,Media,0
ORD-1198,2025-09-25,CLI-167,Chile,Tecnología,Laptop Pro 15,1090.88,1,68.02,Web,4,1090.88,1022.86,0.062353,2025,9,2025-09,T3,Alta,1
ORD-1199,2025-10-22,CLI-258,Colombia,Tecnología,Smartwatch Series Z,824.96,3,54.35,Web,4,2474.88,2420.53,0.021961,2025,10,2025-10,T4,Alta,1
ORD-1200,2025-04-23,CLI-325,España,Estilo de Vida,Botella Térmica Inteligente,214.78,1,11.38,Web,4,214.78,203.4,0.052984,2025,4,2025-04,T2,Alta,1
ORD-1201,2025-04-11,CLI-401,Argentina,Tecnología,Monitor 4K Curved,1146.52,1,71.95,Tienda Física,4,1146.52,1074.57,0.062755,2025,4,2025-04,T2,Alta,1
ORD-1202,2025-04-23,CLI-432,Argentina,Tecnología,Auriculares Noise-Cancelling,324.04,1,25.66,Web,5,324.04,298.38,0.079188,2025,4,2025-04,T2,Alta,1
ORD-1203,2025-03-22,CLI-431,México,Tecnología,Smartwatch Series Z,842.07,1,48.19,Web,5,842.07,793.88,0.057228,2025,3,2025-03,T1,Alta,1
ORD-1204,2025-07-06,CLI-384,España,Tecnología,Smartphone Alpha,1115.36,1,62.53,Web,5,1115.36,1052.83,0.056063,2025,7,2025-07,T3,Alta,1
ORD-1205,2025-04-23,CLI-451,España,Estilo de Vida,Botella Térmica Inteligente,217.04,3,6.56,Tienda Física,5,651.12,644.56,0.010075,2025,4,2025-04,T2,Alta,1
ORD-1206,2025-01-02,CLI-173,Argentina,Tecnología,Smartphone Alpha,631.15,3,44.37,App,5,1893.45,1849.08,0.023433,2025,1,2025-01,T1,Alta,1
ORD-1207,2025-05-10,CLI-190,España,Estilo de Vida,Silla Gaming X,279.7,1,5.06,Web,5,279.7,274.64,0.018091,2025,5,2025-05,T2,Alta,1
ORD-1208,2025-08-08,CLI-254,España,Tecnología,Auriculares Noise-Cancelling,180.63,1,18.84,Web,4,180.63,161.79,0.104302,2025,8,2025-08,T3,Alta,1
ORD-1209,2025-02-23,CLI-212,Argentina,Estilo de Vida,Mochila Ergonómica,37.35,1,9.85,Web,5,37.35,27.5,0.263722,2025,2,2025-02,T1,Alta,1
ORD-1210,2025-12-09,CLI-356,México,Tecnología,Laptop Pro 15,524.98,3,39.12,App,5,1574.94,1535.82,0.024839,2025,12,2025-12,T4,Alta,1
ORD-1211,2025-08-12,CLI-377,España,Tecnología,Monitor 4K Curved,1173.09,2,63.93,App,5,2346.18,2282.25,0.027249,2025,8,2025-08,T3,Alta,1
ORD-1212,2025-08-13,CLI-470,México,Estilo de Vida,Set de Teclado Mecánico,86.84,2,6.88,App,4,173.68,166.8,0.039613,2025,8,2025-08,T3,Alta,1
ORD-1213,2025-05-06,CLI-183,Argentina,Tecnología,Smartwatch Series Z,601.61,2,44.12,Web,5,1203.22,1159.1,0.036668,2025,5,2025-05,T2,Alta,1
ORD-1214,2025-05-10,CLI-423,España,Tecnología,Smartwatch Series Z,364.68,1,25.79,App,5,364.68,338.89,0.07072,2025,5,2025-05,T2,Alta,1
ORD-1215,2025-02-22,CLI-123,España,Tecnología,Auriculares Noise-Cancelling,682.27,2,43.21,Tienda Física,5,1364.54,1321.33,0.031666,2025,2,2025-02,T1,Alta,1
ORD-1216,2025-06-21,CLI-353,México,Tecnología,Smartwatch Series Z,309.17,1,29.22,Web,1,309.17,279.95,0.094511,2025,6,2025-06,T2,Baja,0
ORD-1217,2025-08-06,CLI-184,Chile,Tecnología,Smartphone Alpha,150.01,1,16.67,Web,3,150.01,133.34,0.111126,2025,8,2025-08,T3,Media,0
ORD-1218,2025-06-09,CLI-268,Colombia,Tecnología,Auriculares Noise-Cancelling,1076.87,1,59.36,Web,5,1076.87,1017.51,0.055123,2025,6,2025-06,T2,Alta,1
ORD-1219,2025-07-17,CLI-478,España,Estilo de Vida,Botella Térmica Inteligente,108.31,2,5.93,Tienda Física,4,216.62,210.69,0.027375,2025,7,2025-07,T3,Alta,1
ORD-1220,2025-09-04,CLI-386,Colombia,Estilo de Vida,Silla Gaming X,295.84,1,9.79,App,2,295.84,286.05,0.033092,2025,9,2025-09,T3,Baja,0
ORD-1221,2025-11-20,CLI-210,España,Estilo de Vida,Lámpara LED Escritorio,98.98,3,7.66,Web,5,296.94,289.28,0.025796,2025,11,2025-11,T4,Alta,1
ORD-1222,2025-07-22,CLI-293,Chile,Estilo de Vida,Set de Teclado Mecánico,179.03,2,10.03,Web,4,358.06,348.03,0.028012,2025,7,2025-07,T3,Alta,1
ORD-1223,2025-07-03,CLI-268,España,Estilo de Vida,Lámpara LED Escritorio,245.97,1,4.1,Tienda Física,1,245.97,241.87,0.016669,2025,7,2025-07,T3,Baja,0
ORD-1224,2025-05-03,CLI-208,Argentina,Tecnología,Monitor 4K Curved,374.06,1,30.35,Web,5,374.06,343.71,0.081137,2025,5,2025-05,T2,Alta,1
ORD-1225,2025-09-12,CLI-142,Chile,Estilo de Vida,Mochila Ergonómica,110.8,1,7.34,Web,1,110.8,103.46,0.066245,2025,9,2025-09,T3,Baja,0
ORD-1226,2025-10-21,CLI-267,México,Estilo de Vida,Botella Térmica Inteligente,194.38,1,10.59,App,5,194.38,183.79,0.054481,2025,10,2025-10,T4,Alta,1
ORD-1227,2025-10-07,CLI-179,Colombia,Tecnología,Smartphone Alpha,474.28,1,33.54,Tienda Física,5,474.28,440.74,0.070718,2025,10,2025-10,T4,Alta,1
ORD-1228,2025-11-21,CLI-106,Colombia,Tecnología,Laptop Pro 15,999.23,3,61.73,Tienda Física,5,2997.69,2935.96,0.020593,2025,11,2025-11,T4,Alta,1
ORD-1229,2025-04-08,CLI-111,España,Tecnología,Auriculares Noise-Cancelling,1043.21,1,66.98,Web,3,1043.21,976.23,0.064206,2025,4,2025-04,T2,Media,0
ORD-1230,2025-07-17,CLI-475,Argentina,Tecnología,Auriculares Noise-Cancelling,351.0,3,26.67,Web,5,1053.0,1026.33,0.025328,2025,7,2025-07,T3,Alta,1
ORD-1231,2025-08-28,CLI-240,España,Estilo de Vida,Botella Térmica Inteligente,144.01,1,9.17,Web,5,144.01,134.84,0.063676,2025,8,2025-08,T3,Alta,1
ORD-1232,2025-05-24,CLI-491,Chile,Estilo de Vida,Lámpara LED Escritorio,240.95,3,8.41,Web,5,722.85,714.44,0.011635,2025,5,2025-05,T2,Alta,1
ORD-1233,2025-04-07,CLI-318,México,Tecnología,Monitor 4K Curved,1175.96,1,64.83,Tienda Física,3,1175.96,1111.13,0.055129,2025,4,2025-04,T2,Media,0
ORD-1234,2025-07-20,CLI-253,México,Tecnología,Auriculares Noise-Cancelling,785.76,2,49.46,App,5,1571.52,1522.06,0.031473,2025,7,2025-07,T3,Alta,1
ORD-1235,2025-05-04,CLI-466,México,Estilo de Vida,Lámpara LED Escritorio,45.79,1,11.56,Web,5,45.79,34.23,0.252457,2025,5,2025-05,T2,Alta,1
ORD-1236,2025-07-06,CLI-332,Colombia,Tecnología,Monitor 4K Curved,165.87,1,22.94,App,5,165.87,142.93,0.138301,2025,7,2025-07,T3,Alta,1
ORD-1237,2025-11-22,CLI-147,Colombia,Tecnología,Auriculares Noise-Cancelling,777.55,5,52.54,Web,3,3887.75,3835.21,0.013514,2025,11,2025-11,T4,Media,0
ORD-1238,2025-12-15,CLI-182,Chile,Tecnología,Smartwatch Series Z,886.2,2,56.11,Web,4,1772.4,1716.29,0.031658,2025,12,2025-12,T4,Alta,1
ORD-1239,2025-09-16,CLI-382,Colombia,Estilo de Vida,Silla Gaming X,224.57,2,8.56,Web,4,449.14,440.58,0.019059,2025,9,2025-09,T3,Alta,1
ORD-1240,2025-05-28,CLI-347,Argentina,Tecnología,Auriculares Noise-Cancelling,1084.56,2,60.07,Tienda Física,4,2169.12,2109.05,0.027693,2025,5,2025-05,T2,Alta,1
ORD-1241,2025-09-09,CLI-146,España,Tecnología,Auriculares Noise-Cancelling,819.57,2,48.4,Web,5,1639.14,1590.74,0.029528,2025,9,2025-09,T3,Alta,1
ORD-1242,2025-12-12,CLI-260,México,Tecnología,Smartphone Alpha,375.13,3,26.46,Web,3,1125.39,1098.93,0.023512,2025,12,2025-12,T4,Media,0
ORD-1243,2025-05-27,CLI-273,México,Estilo de Vida,Botella Térmica Inteligente,127.36,2,6.0,Web,3,254.72,248.72,0.023555,2025,5,2025-05,T2,Media,0
ORD-1244,2025-05-28,CLI-206,México,Tecnología,Smartphone Alpha,416.03,1,35.68,App,3,416.03,380.35,0.085763,2025,5,2025-05,T2,Media,0
ORD-1245,2025-12-18,CLI-462,México,Tecnología,Smartphone Alpha,1058.45,4,67.08,App,5,4233.8,4166.72,0.015844,2025,12,2025-12,T4,Alta,1
ORD-1246,2025-07-18,CLI-238,México,Estilo de Vida,Botella Térmica Inteligente,162.34,1,7.82,App,4,162.34,154.52,0.048171,2025,7,2025-07,T3,Alta,1
ORD-1247,2025-11-04,CLI-102,España,Tecnología,Monitor 4K Curved,466.1,3,33.33,Web,3,1398.3,1364.97,0.023836,2025,11,2025-11,T4,Media,0
ORD-1248,2025-05-08,CLI-341,Argentina,Tecnología,Laptop Pro 15,579.22,1,43.2,App,5,579.22,536.02,0.074583,2025,5,2025-05,T2,Alta,1
ORD-1249,2025-02-08,CLI-333,Chile,Estilo de Vida,Set de Teclado Mecánico,252.28,2,7.02,Web,4,504.56,497.54,0.013913,2025,2,2025-02,T1,Alta,1
ORD-1250,2025-12-04,CLI-135,Chile,Tecnología,Monitor 4K Curved,929.66,3,52.25,Web,5,2788.98,2736.73,0.018734,2025,12,2025-12,T4,Alta,1
ORD-1251,2025-12-26,CLI-138,España,Estilo de Vida,Mochila Ergonómica,164.05,3,11.47,Tienda Física,5,492.15,480.68,0.023306,2025,12,2025-12,T4,Alta,1
ORD-1252,2025-05-09,CLI-384,México,Tecnología,Monitor 4K Curved,860.79,2,56.42,App,5,1721.58,1665.16,0.032772,2025,5,2025-05,T2,Alta,1
ORD-1253,2025-09-24,CLI-233,Colombia,Tecnología,Monitor 4K Curved,908.03,1,54.25,Web,5,908.03,853.78,0.059745,2025,9,2025-09,T3,Alta,1
ORD-1254,2025-05-31,CLI-214,España,Estilo de Vida,Mochila Ergonómica,119.94,2,6.73,Tienda Física,5,239.88,233.15,0.028056,2025,5,2025-05,T2,Alta,1
ORD-1255,2025-10-25,CLI-481,España,Tecnología,Smartphone Alpha,372.49,1,26.73,Web,4,372.49,345.76,0.07176,2025,10,2025-10,T4,Alta,1
ORD-1256,2025-04-09,CLI-453,Colombia,Estilo de Vida,Lámpara LED Escritorio,178.14,1,6.74,App,5,178.14,171.4,0.037835,2025,4,2025-04,T2,Alta,1
ORD-1257,2025-09-20,CLI-227,España,Tecnología,Smartphone Alpha,812.99,1,50.97,App,4,812.99,762.02,0.062694,2025,9,2025-09,T3,Alta,1
ORD-1258,2025-09-09,CLI-340,México,Estilo de Vida,Mochila Ergonómica,81.72,2,6.53,Web,4,163.44,156.91,0.039953,2025,9,2025-09,T3,Alta,1
ORD-1259,2025-05-24,CLI-124,Colombia,Estilo de Vida,Lámpara LED Escritorio,43.99,1,7.27,App,3,43.99,36.72,0.165265,2025,5,2025-05,T2,Media,0
ORD-1260,2025-12-12,CLI-298,España,Estilo de Vida,Mochila Ergonómica,172.31,4,10.53,Web,3,689.24,678.71,0.015278,2025,12,2025-12,T4,Media,0
ORD-1261,2025-04-22,CLI-245,México,Tecnología,Auriculares Noise-Cancelling,1011.63,1,59.63,Web,5,1011.63,952.0,0.058944,2025,4,2025-04,T2,Alta,1
ORD-1262,2025-03-01,CLI-412,Chile,Estilo de Vida,Botella Térmica Inteligente,43.42,1,10.9,App,2,43.42,32.52,0.251036,2025,3,2025-03,T1,Baja,0
ORD-1263,2025-01-02,CLI-438,México,Estilo de Vida,Botella Térmica Inteligente,128.25,1,10.23,Tienda Física,4,128.25,118.02,0.079766,2025,1,2025-01,T1,Alta,1
ORD-1264,2025-10-31,CLI-334,España,Tecnología,Auriculares Noise-Cancelling,891.97,1,53.34,Web,5,891.97,838.63,0.0598,2025,10,2025-10,T4,Alta,1
ORD-1265,2025-09-11,CLI-300,España,Estilo de Vida,Mochila Ergonómica,127.64,1,8.69,Web,4,127.64,118.95,0.068082,2025,9,2025-09,T3,Alta,1
ORD-1266,2025-05-20,CLI-143,España,Tecnología,Monitor 4K Curved,697.13,1,43.36,App,3,697.13,653.77,0.062198,2025,5,2025-05,T2,Media,0
ORD-1267,2025-02-06,CLI-163,Argentina,Estilo de Vida,Silla Gaming X,78.62,2,11.01,Tienda Física,4,157.24,146.23,0.07002,2025,2,2025-02,T1,Alta,1
ORD-1268,2025-06-09,CLI-107,Colombia,Estilo de Vida,Botella Térmica Inteligente,184.17,1,8.69,Web,3,184.17,175.48,0.047185,2025,6,2025-06,T2,Media,0
ORD-1269,2025-01-09,CLI-180,México,Tecnología,Smartphone Alpha,403.58,1,27.33,Tienda Física,3,403.58,376.25,0.067719,2025,1,2025-01,T1,Media,0
ORD-1270,2025-08-21,CLI-338,España,Tecnología,Laptop Pro 15,551.94,1,40.82,App,5,551.94,511.12,0.073957,2025,8,2025-08,T3,Alta,1
ORD-1271,2025-04-09,CLI-455,Colombia,Estilo de Vida,Lámpara LED Escritorio,200.0,1,5.92,Web,3,200.0,194.08,0.0296,2025,4,2025-04,T2,Media,0
ORD-1272,2025-05-27,CLI-456,España,Estilo de Vida,Botella Térmica Inteligente,207.04,2,10.33,App,2,414.08,403.75,0.024947,2025,5,2025-05,T2,Baja,0
ORD-1273,2025-10-31,CLI-104,Argentina,Estilo de Vida,Mochila Ergonómica,143.9,1,3.28,Web,3,143.9,140.62,0.022794,2025,10,2025-10,T4,Media,0
ORD-1274,2025-07-27,CLI-176,Colombia,Estilo de Vida,Botella Térmica Inteligente,240.54,1,6.86,App,4,240.54,233.68,0.028519,2025,7,2025-07,T3,Alta,1
ORD-1275,2025-05-11,CLI-386,Argentina,Estilo de Vida,Botella Térmica Inteligente,230.7,2,10.31,Tienda Física,5,461.4,451.09,0.022345,2025,5,2025-05,T2,Alta,1
ORD-1276,2025-06-01,CLI-286,México,Estilo de Vida,Set de Teclado Mecánico,260.96,1,11.98,Web,2,260.96,248.98,0.045907,2025,6,2025-06,T2,Baja,0
ORD-1277,2025-02-23,CLI-455,España,Estilo de Vida,Lámpara LED Escritorio,28.77,1,3.72,Web,5,28.77,25.05,0.129301,2025,2,2025-02,T1,Alta,1
ORD-1278,2025-04-30,CLI-128,España,Tecnología,Auriculares Noise-Cancelling,155.61,1,22.16,Web,2,155.61,133.45,0.142407,2025,4,2025-04,T2,Baja,0
ORD-1279,2025-06-10,CLI-282,Argentina,Estilo de Vida,Lámpara LED Escritorio,210.93,1,4.25,App,4,210.93,206.68,0.020149,2025,6,2025-06,T2,Alta,1
ORD-1280,2025-04-26,CLI-113,México,Estilo de Vida,Lámpara LED Escritorio,154.05,1,6.99,Tienda Física,5,154.05,147.06,0.045375,2025,4,2025-04,T2,Alta,1
ORD-1281,2025-03-16,CLI-442,Chile,Tecnología,Auriculares Noise-Cancelling,1024.47,2,59.85,Web,5,2048.94,1989.09,0.02921,2025,3,2025-03,T1,Alta,1
ORD-1282,2025-04-23,CLI-313,México,Estilo de Vida,Mochila Ergonómica,203.38,1,5.48,App,3,203.38,197.9,0.026945,2025,4,2025-04,T2,Media,0
ORD-1283,2025-04-14,CLI-367,Colombia,Tecnología,Smartphone Alpha,1029.24,1,58.16,App,5,1029.24,971.08,0.056508,2025,4,2025-04,T2,Alta,1
ORD-1284,2025-12-06,CLI-421,México,Tecnología,Smartwatch Series Z,1158.97,3,68.31,Tienda Física,5,3476.91,3408.6,0.019647,2025,12,2025-12,T4,Alta,1
ORD-1285,2025-09-11,CLI-308,España,Estilo de Vida,Botella Térmica Inteligente,228.66,1,3.85,App,3,228.66,224.81,0.016837,2025,9,2025-09,T3,Media,0
ORD-1286,2025-08-15,CLI-254,Chile,Estilo de Vida,Silla Gaming X,92.73,1,9.22,App,5,92.73,83.51,0.099428,2025,8,2025-08,T3,Alta,1
ORD-1287,2025-04-22,CLI-194,Chile,Estilo de Vida,Mochila Ergonómica,299.24,2,3.27,App,4,598.48,595.21,0.005464,2025,4,2025-04,T2,Alta,1
ORD-1288,2025-04-09,CLI-110,Argentina,Estilo de Vida,Silla Gaming X,120.56,1,6.92,App,4,120.56,113.64,0.057399,2025,4,2025-04,T2,Alta,1
ORD-1289,2025-06-02,CLI-183,España,Estilo de Vida,Silla Gaming X,71.23,1,7.27,Tienda Física,4,71.23,63.96,0.102064,2025,6,2025-06,T2,Alta,1
ORD-1290,2025-12-15,CLI-155,Colombia,Estilo de Vida,Mochila Ergonómica,291.13,3,6.96,Web,3,873.39,866.43,0.007969,2025,12,2025-12,T4,Media,0
ORD-1291,2025-12-04,CLI-265,Argentina,Tecnología,Smartwatch Series Z,523.09,2,37.89,Web,5,1046.18,1008.29,0.036217,2025,12,2025-12,T4,Alta,1
ORD-1292,2025-07-13,CLI-227,México,Estilo de Vida,Botella Térmica Inteligente,253.06,1,9.36,Web,5,253.06,243.7,0.036987,2025,7,2025-07,T3,Alta,1
ORD-1293,2025-11-06,CLI-205,España,Tecnología,Auriculares Noise-Cancelling,153.3,3,14.41,Web,5,459.9,445.49,0.031333,2025,11,2025-11,T4,Alta,1
ORD-1294,2025-06-12,CLI-370,Argentina,Tecnología,Laptop Pro 15,631.35,1,43.82,App,5,631.35,587.53,0.069407,2025,6,2025-06,T2,Alta,1
ORD-1295,2025-07-27,CLI-431,México,Tecnología,Monitor 4K Curved,1188.92,1,73.34,Web,5,1188.92,1115.58,0.061686,2025,7,2025-07,T3,Alta,1
ORD-1296,2025-06-18,CLI-323,Colombia,Tecnología,Auriculares Noise-Cancelling,840.99,2,48.22,Web,4,1681.98,1633.76,0.028669,2025,6,2025-06,T2,Alta,1
ORD-1297,2025-06-10,CLI-409,México,Tecnología,Monitor 4K Curved,1084.38,1,67.4,App,5,1084.38,1016.98,0.062155,2025,6,2025-06,T2,Alta,1
ORD-1298,2025-03-09,CLI-230,España,Tecnología,Smartphone Alpha,928.68,1,54.23,Tienda Física,5,928.68,874.45,0.058395,2025,3,2025-03,T1,Alta,1
ORD-1299,2025-10-16,CLI-131,España,Tecnología,Laptop Pro 15,1098.35,1,65.96,App,5,1098.35,1032.39,0.060054,2025,10,2025-10,T4,Alta,1
ORD-1300,2025-10-04,CLI-226,España,Estilo de Vida,Lámpara LED Escritorio,270.85,2,6.04,App,5,541.7,535.66,0.01115,2025,10,2025-10,T4,Alta,1
ORD-1301,2025-10-31,CLI-375,Argentina,Tecnología,Monitor 4K Curved,1067.78,1,60.89,Web,5,1067.78,1006.89,0.057025,2025,10,2025-10,T4,Alta,1
ORD-1302,2025-05-15,CLI-208,México,Tecnología,Smartphone Alpha,309.65,1,25.07,Web,5,309.65,284.58,0.080962,2025,5,2025-05,T2,Alta,1
ORD-1303,2025-07-14,CLI-101,Argentina,Estilo de Vida,Lámpara LED Escritorio,90.49,1,11.18,Web,3,90.49,79.31,0.12355,2025,7,2025-07,T3,Media,0
