ID_Pedido,Fecha,ID_Cliente,Pais,Categoria,Producto,Precio_Unitario,Cantidad,Costo_Envio,Canal_Venta,Puntuacion_Satisfaccion
ORD-1965,2025-11-18,CLI-147,Argentina,Tecnología,Laptop Pro 15,475.25,2,33.98,Web,5
ORD-1966,2025-08-08,CLI-135,España,Tecnología,Smartwatch Series Z,233.78,3,20.87,App,5
ORD-1967,2025-03-16,CLI-376,México,Estilo de Vida,Silla Gaming X,250.58,1,6.64,App,4
ORD-1968,2025-01-04,CLI-248,España,Tecnología,Smartphone Alpha,811.42,1,45.75,Web,5
ORD-1969,2025-12-01,CLI-393,España,Estilo de Vida,Set de Teclado Mecánico,74.36,3,9.89,Web,3
ORD-1970,2025-05-14,CLI-126,España,Estilo de Vida,Mochila Ergonómica,126.16,1,8.0,Tienda Física,5
ORD-1971,2025-04-28,CLI-362,Chile,Tecnología,Auriculares Noise-Cancelling,1078.91,1,65.11,Web,5
ORD-1972,2025-04-04,CLI-485,Colombia,Tecnología,Smartphone Alpha,613.26,1,42.83,Web,5
ORD-1973,2025-03-03,CLI-199,España,Estilo de Vida,Lámpara LED Escritorio,210.35,2,7.87,App,5
ORD-1974,2025-07-13,CLI-255,Argentina,Estilo de Vida,Mochila Ergonómica,204.08,1,10.71,Web,3
ORD-1975,2025-12-01,CLI-440,España,Estilo de Vida,Mochila Ergonómica,254.76,3,4.46,Web,4
ORD-1976,2025-07-22,CLI-138,Colombia,Tecnología,Smartwatch Series Z,222.87,2,24.17,Web,4
ORD-1977,2025-01-26,CLI-418,Chile,Tecnología,Monitor 4K Curved,966.88,1,58.27,App,2
ORD-1978,2025-06-22,CLI-237,Argentina,Tecnología,Auriculares Noise-Cancelling,1185.77,1,71.44,Web,5
ORD-1979,2025-10-27,CLI-468,España,Tecnología,Monitor 4K Curved,1146.57,1,72.31,App,1
ORD-1980,2025-05-13,CLI-225,España,Tecnología,Auriculares Noise-Cancelling,871.27,1,51.5,Web,4
ORD-1981,2025-11-22,CLI-147,España,Tecnología,Smartwatch Series Z,358.77,2,28.02,Web,4
ORD-1982,2025-04-28,CLI-131,España,Tecnología,Auriculares Noise-Cancelling,958.64,2,54.35,Web,5
ORD-1983,2025-11-20,CLI-156,España,Tecnología,Smartphone Alpha,966.05,4,56.16,Web,5
ORD-1984,2025-10-02,CLI-105,España,Estilo de Vida,Mochila Ergonómica,97.34,1,8.18,Web,4
ORD-1985,2025-07-31,CLI-363,España,Tecnología,Smartwatch Series Z,164.99,1,19.26,Web,5
ORD-1986,2025-08-13,CLI-333,España,Estilo de Vida,Lámpara LED Escritorio,122.62,1,3.65,Tienda Física,5
ORD-1987,2025-01-20,CLI-336,Chile,Estilo de Vida,Silla Gaming X,227.3,2,7.38,Tienda Física,5
ORD-1988,2025-04-23,CLI-150,Argentina,Tecnología,Monitor 4K Curved,874.39,1,57.56,Tienda Física,5
ORD-1989,2025-05-20,CLI-442,Argentina,Tecnología,Laptop Pro 15,261.25,1,19.18,App,5
ORD-1990,2025-02-16,CLI-353,España,Tecnología,Smartwatch Series Z,254.71,1,21.37,Web,3
ORD-1991,2025-01-01,CLI-308,Chile,Tecnología,Laptop Pro 15,227.81,1,21.04,Web,5
ORD-1992,2025-03-31,CLI-308,España,Tecnología,Laptop Pro 15,191.38,1,20.44,Tienda Física,4
ORD-1993,2025-05-22,CLI-146,España,Estilo de Vida,Lámpara LED Escritorio,91.82,1,8.78,Web,4
ORD-1994,2025-11-16,CLI-157,Chile,Estilo de Vida,Lámpara LED Escritorio,103.27,3,6.27,Web,5
ORD-1995,2025-02-07,CLI-403,Colombia,Estilo de Vida,Set de Teclado Mecánico,87.53,1,5.03,App,5
ORD-1996,2025-10-20,CLI-474,España,Tecnología,Auriculares Noise-Cancelling,370.91,2,26.45,Web,4
ORD-1997,2025-05-19,CLI-104,España,Tecnología,Laptop Pro 15,1018.25,2,56.89,Web,5
ORD-1998,2025-12-22,CLI-248,España,Estilo de Vida,Botella Térmica Inteligente,100.66,4,7.56,Tienda Física,5
ORD-1999,2025-11-29,CLI-154,España,Estilo de Vida,Lámpara LED Escritorio,118.58,4,8.59,Web,5
ORD-2000,2025-09-16,CLI-184,España,Tecnología,Smartwatch Series Z,549.16,2,35.83,App,3
ORD-2001,2025-06-10,CLI-377,España,Tecnología,Auriculares Noise-Cancelling,301.74,3,21.43,Tienda Física,4
ORD-2002,2025-06-27,CLI-477,España,Estilo de Vida,Set de Teclado Mecánico,165.31,2,4.15,Web,4
ORD-2003,2025-01-10,CLI-160,España,Tecnología,Laptop Pro 15,404.0,1,29.19,App,1
ORD-2004,2025-09-18,CLI-474,México,Tecnología,Laptop Pro 15,173.73,1,16.12,Tienda Física,4
ORD-2005,2025-05-18,CLI-193,Chile,Tecnología,Smartphone Alpha,1042.78,1,64.2,Web,4
ORD-2006,2025-06-21,CLI-272,Argentina,Tecnología,Smartphone Alpha,928.68,1,55.3,App,1
ORD-2007,2025-01-13,CLI-277,Argentina,Estilo de Vida,Set de Teclado Mecánico,214.3,3,5.65,Web,5
ORD-2008,2025-06-17,CLI-128,México,Estilo de Vida,Mochila Ergonómica,208.68,1,3.84,Web,5
ORD-2009,2025-05-10,CLI-274,Colombia,Tecnología,Monitor 4K Curved,708.55,3,45.54,Web,5
ORD-2010,2025-03-25,CLI-315,Argentina,Estilo de Vida,Silla Gaming X,277.3,1,11.38,Web,4
ORD-2011,2025-11-17,CLI-381,México,Tecnología,Laptop Pro 15,199.89,3,17.19,App,5
ORD-2012,2025-11-15,CLI-231,España,Tecnología,Smartwatch Series Z,758.97,2,52.43,Web,5
ORD-2013,2025-04-11,CLI-340,España,Tecnología,Smartwatch Series Z,171.68,1,23.21,Web,1
ORD-2014,2025-11-25,CLI-356,México,Tecnología,Auriculares Noise-Cancelling,563.02,2,41.62,Tienda Física,2
ORD-2015,2025-09-30,CLI-431,México,Estilo de Vida,Mochila Ergonómica,79.91,1,7.56,Tienda Física,5
ORD-2016,2025-09-22,CLI-277,México,Tecnología,Laptop Pro 15,674.98,1,40.16,App,2
ORD-2017,2025-02-07,CLI-360,España,Tecnología,Monitor 4K Curved,920.59,1,51.77,App,4
ORD-2018,2025-04-04,CLI-102,España,Tecnología,Monitor 4K Curved,1164.49,1,71.43,Web,2
ORD-2019,2025-04-05,CLI-171,España,Estilo de Vida,Set de Teclado Mecánico,230.22,1,8.44,Web,5
ORD-2020,2025-11-01,CLI-460,Colombia,Tecnología,Smartwatch Series Z,1044.48,3,64.06,Web,5
ORD-2021,2025-03-10,CLI-417,Chile,Estilo de Vida,Set de Teclado Mecánico,203.05,2,6.07,App,3
ORD-2022,2025-11-14,CLI-107,Colombia,Estilo de Vida,Mochila Ergonómica,183.27,3,11.33,App,4
ORD-2023,2025-08-24,CLI-246,España,Estilo de Vida,Set de Teclado Mecánico,296.16,2,4.62,Web,4
ORD-2024,2025-11-30,CLI-208,Chile,Tecnología,Laptop Pro 15,714.4,2,50.67,Web,1
ORD-2025,2025-05-17,CLI-400,España,Tecnología,Laptop Pro 15,956.82,1,53.73,App,3
ORD-2026,2025-03-17,CLI-420,España,Tecnología,Monitor 4K Curved,662.5,2,45.25,Tienda Física,2
ORD-2027,2025-02-04,CLI-142,España,Estilo de Vida,Silla Gaming X,153.26,1,5.75,Web,4
ORD-2028,2025-01-01,CLI-359,México,Tecnología,Laptop Pro 15,414.45,3,33.5,App,4
ORD-2029,2025-10-23,CLI-271,Argentina,Tecnología,Monitor 4K Curved,938.84,1,58.73,Web,4
ORD-2030,2025-11-16,CLI-368,Chile,Tecnología,Smartphone Alpha,844.33,3,51.31,App,2
ORD-2031,2025-03-01,CLI-175,España,Estilo de Vida,Mochila Ergonómica,225.67,2,10.3,Tienda Física,5
ORD-2032,2025-11-16,CLI-239,Chile,Estilo de Vida,Set de Teclado Mecánico,258.19,3,6.31,Web,4
ORD-2033,2025-12-15,CLI-361,España,Tecnología,Monitor 4K Curved,232.45,3,22.23,Web,4
ORD-2034,2025-11-24,CLI-182,España,Estilo de Vida,Mochila Ergonómica,202.03,2,6.02,Web,4
ORD-2035,2025-09-24,CLI-203,Colombia,Tecnología,Laptop Pro 15,424.71,1,31.2,App,4
ORD-2036,2025-12-27,CLI-160,España,Tecnología,Monitor 4K Curved,378.09,2,31.05,Tienda Física,3
ORD-2037,2025-08-17,CLI-460,México,Tecnología,Laptop Pro 15,991.83,2,62.07,Tienda Física,3
ORD-2038,2025-09-27,CLI-156,España,Tecnología,Smartwatch Series Z,585.02,1,38.99,Tienda Física,5
ORD-2039,2025-11-12,CLI-121,México,Tecnología,Smartwatch Series Z,538.59,3,32.11,App,5
ORD-2040,2025-10-13,CLI-285,Colombia,Estilo de Vida,Silla Gaming X,33.12,1,6.91,Tienda Física,5
ORD-2041,2025-10-18,CLI-309,México,Tecnología,Smartwatch Series Z,829.53,2,53.35,Web,5
ORD-2042,2025-08-01,CLI-379,Chile,Tecnología,Laptop Pro 15,646.43,2,44.09,App,2
ORD-2043,2025-06-14,CLI-278,México,Estilo de Vida,Silla Gaming X,94.71,1,5.98,App,4
ORD-2044,2025-01-05,CLI-310,Argentina,Tecnología,Smartwatch Series Z,987.01,1,58.78,App,5
ORD-2045,2025-12-05,CLI-416,Colombia,Tecnología,Smartphone Alpha,958.43,3,61.5,App,2
ORD-2046,2025-03-19,CLI-134,México,Tecnología,Laptop Pro 15,219.96,3,25.76,Web,3
ORD-2047,2025-03-03,CLI-274,Argentina,Tecnología,Auriculares Noise-Cancelling,521.6,1,37.11,Tienda Física,4
ORD-2048,2025-05-12,CLI-405,Argentina,Tecnología,Smartphone Alpha,762.61,1,52.61,Tienda Física,2
ORD-2049,2025-03-30,CLI-258,Colombia,Tecnología,Monitor 4K Curved,378.0,1,27.64,Web,4
ORD-2050,2025-08-25,CLI-366,México,Tecnología,Smartphone Alpha,536.94,2,32.39,App,4
ORD-2051,2025-02-11,CLI-389,Chile,Estilo de Vida,Set de Teclado Mecánico,52.72,1,5.34,Web,1
ORD-2052,2025-03-30,CLI-357,México,Tecnología,Smartphone Alpha,443.04,1,32.95,Web,5
ORD-2053,2025-10-23,CLI-180,Argentina,Estilo de Vida,Mochila Ergonómica,288.83,1,4.87,App,4
ORD-2054,2025-11-24,CLI-103,España,Tecnología,Auriculares Noise-Cancelling,464.57,3,34.46,Web,5
ORD-2055,2025-10-22,CLI-339,México,Estilo de Vida,Set de Teclado Mecánico,151.56,1,11.13,App,4
ORD-2056,2025-04-14,CLI-240,España,Estilo de Vida,Lámpara LED Escritorio,112.1,1,5.32,App,2
ORD-2057,2025-01-14,CLI-113,Argentina,Tecnología,Smartwatch Series Z,939.76,2,57.02,Tienda Física,5
ORD-2058,2025-10-15,CLI-415,Chile,Tecnología,Auriculares Noise-Cancelling,437.84,1,28.92,Web,4
ORD-2059,2025-06-28,CLI-382,España,Estilo de Vida,Mochila Ergonómica,139.61,1,9.82,Web,4
ORD-2060,2025-05-05,CLI-427,México,Estilo de Vida,Mochila Ergonómica,139.47,1,5.39,Web,5
ORD-2061,2025-12-19,CLI-180,España,Estilo de Vida,Mochila Ergonómica,83.1,2,7.34,App,3
ORD-2062,2025-01-23,CLI-126,Chile,Tecnología,Auriculares Noise-Cancelling,806.27,1,47.84,App,5
ORD-2063,2025-03-04,CLI-170,Colombia,Estilo de Vida,Lámpara LED Escritorio,45.07,1,10.39,Tienda Física,5
ORD-2064,2025-05-23,CLI-258,Argentina,Tecnología,Smartphone Alpha,612.13,1,36.84,App,5
ORD-2065,2025-06-02,CLI-277,España,Tecnología,Laptop Pro 15,452.38,2,36.77,Web,5
ORD-2066,2025-05-25,CLI-127,México,Tecnología,Smartphone Alpha,1037.34,1,61.67,Web,4
ORD-2067,2025-08-13,CLI-182,Argentina,Tecnología,Smartwatch Series Z,534.55,1,36.07,Web,5
ORD-2068,2025-11-05,CLI-342,México,Tecnología,Auriculares Noise-Cancelling,185.33,3,21.01,Web,4
ORD-2069,2025-04-14,CLI-267,México,Tecnología,Monitor 4K Curved,404.54,1,27.07,App,5
ORD-2070,2025-04-14,CLI-194,Argentina,Tecnología,Laptop Pro 15,557.29,1,36.62,Web,5
ORD-2071,2025-02-08,CLI-280,España,Tecnología,Monitor 4K Curved,811.92,1,48.61,Tienda Física,5
ORD-2072,2025-07-17,CLI-343,España,Estilo de Vida,Lámpara LED Escritorio,80.4,1,5.11,Web,4
ORD-2073,2025-05-14,CLI-362,Argentina,Tecnología,Auriculares Noise-Cancelling,826.79,1,53.62,App,5
ORD-2074,2025-03-08,CLI-205,Colombia,Tecnología,Monitor 4K Curved,1175.31,1,70.77,Web,3
ORD-2075,2025-06-28,CLI-207,Argentina,Estilo de Vida,Set de Teclado Mecánico,96.61,1,3.17,App,3
ORD-2076,2025-02-11,CLI-245,México,Tecnología,Monitor 4K Curved,497.13,1,38.46,App,5
ORD-2077,2025-01-15,CLI-258,España,Tecnología,Smartphone Alpha,438.3,1,32.38,Web,3
ORD-2078,2025-04-21,CLI-461,España,Tecnología,Laptop Pro 15,976.69,1,63.68,App,1
ORD-2079,2025-06-06,CLI-426,España,Estilo de Vida,Mochila Ergonómica,28.24,1,8.29,Tienda Física,5
ORD-2080,2025-10-16,CLI-193,España,Tecnología,Monitor 4K Curved,1139.45,1,70.2,Web,4
ORD-2081,2025-08-19,CLI-100,México,Tecnología,Laptop Pro 15,968.05,1,60.59,Web,1
ORD-2082,2025-06-06,CLI-361,Chile,Estilo de Vida,Botella Térmica Inteligente,299.18,2,7.1,App,5
ORD-2083,2025-02-07,CLI-127,Argentina,Tecnología,Auriculares Noise-Cancelling,840.45,1,55.85,Web,5
ORD-2084,2025-04-07,CLI-450,Colombia,Tecnología,Auriculares Noise-Cancelling,1011.66,3,56.86,Web,5
ORD-2085,2025-10-16,CLI-379,España,Estilo de Vida,Botella Térmica Inteligente,139.78,3,5.68,Web,5
ORD-2086,2025-09-11,CLI-457,España,Tecnología,Smartwatch Series Z,234.35,1,24.62,Tienda Física,4
ORD-2087,2025-07-15,CLI-385,Colombia,Tecnología,Laptop Pro 15,584.77,1,36.57,Tienda Física,4
ORD-2088,2025-03-27,CLI-193,Argentina,Estilo de Vida,Silla Gaming X,241.25,1,5.25,Web,2
ORD-2089,2025-11-18,CLI-467,España,Estilo de Vida,Mochila Ergonómica,218.82,3,11.15,Web,4
ORD-2090,2025-01-10,CLI-393,Argentina,Tecnología,Smartwatch Series Z,262.23,1,26.32,Web,4
ORD-2091,2025-01-05,CLI-393,Argentina,Tecnología,Auriculares Noise-Cancelling,1155.55,1,71.45,Web,4
ORD-2092,2025-05-03,CLI-113,Chile,Estilo de Vida,Set de Teclado Mecánico,125.38,1,11.14,Web,4
ORD-2093,2025-11-26,CLI-114,México,Tecnología,Smartwatch Series Z,1004.72,4,63.0,App,4
ORD-2094,2025-12-19,CLI-325,Argentina,Tecnología,Monitor 4K Curved,1174.39,3,72.4,Web,4
ORD-2095,2025-04-28,CLI-340,Chile,Estilo de Vida,Mochila Ergonómica,134.99,1,6.81,Web,5
ORD-2096,2025-10-21,CLI-208,Argentina,Estilo de Vida,Botella Térmica Inteligente,99.05,1,8.32,Web,5
ORD-2097,2025-06-08,CLI-458,México,Tecnología,Smartwatch Series Z,1134.89,1,70.0,Web,4
ORD-2098,2025-10-30,CLI-359,Colombia,Tecnología,Smartwatch Series Z,933.03,1,53.7,Web,5
ORD-2099,2025-08-16,CLI-125,Colombia,Estilo de Vida,Silla Gaming X,269.6,1,11.99,Tienda Física,5
ORD-2100,2025-12-31,CLI-219,España,Tecnología,Monitor 4K Curved,878.43,4,56.52,Web,3
ORD-2101,2025-08-04,CLI-432,España,Estilo de Vida,Mochila Ergonómica,25.28,1,8.4,Tienda Física,3
ORD-2102,2025-07-03,CLI-358,España,Tecnología,Smartphone Alpha,326.62,1,25.58,Web,4
ORD-2103,2025-01-15,CLI-406,Argentina,Tecnología,Smartphone Alpha,258.42,1,18.44,App,5
ORD-2104,2025-06-06,CLI-256,España,Tecnología,Laptop Pro 15,459.38,1,28.47,Web,5
ORD-2105,2025-05-16,CLI-397,Colombia,Tecnología,Monitor 4K Curved,201.92,1,23.58,Tienda Física,4
ORD-2106,2025-09-18,CLI-378,México,Tecnología,Smartphone Alpha,397.24,1,26.24,Web,4
ORD-2107,2025-06-06,CLI-154,Argentina,Tecnología,Smartphone Alpha,375.98,1,24.46,Web,5
ORD-2108,2025-02-16,CLI-335,México,Estilo de Vida,Mochila Ergonómica,177.92,1,5.94,App,5
ORD-2109,2025-11-20,CLI-198,España,Estilo de Vida,Set de Teclado Mecánico,219.13,3,7.81,Web,5
ORD-2110,2025-11-28,CLI-211,Chile,Tecnología,Smartwatch Series Z,899.77,3,58.66,App,2
ORD-2111,2025-06-22,CLI-343,España,Estilo de Vida,Set de Teclado Mecánico,115.92,1,3.81,Web,5
ORD-2112,2025-05-10,CLI-465,España,Tecnología,Smartphone Alpha,1100.64,3,64.13,Tienda Física,3
ORD-2113,2025-04-05,CLI-277,España,Tecnología,Auriculares Noise-Cancelling,831.99,1,47.33,App,4
ORD-2114,2025-04-25,CLI-304,México,Tecnología,Auriculares Noise-Cancelling,349.9,1,31.9,Tienda Física,4
ORD-2115,2025-08-31,CLI-319,España,Estilo de Vida,Botella Térmica Inteligente,119.44,1,7.14,Web,4
ORD-2116,2025-10-19,CLI-399,Colombia,Estilo de Vida,Silla Gaming X,75.53,2,6.41,Web,4
ORD-2117,2025-10-09,CLI-489,México,Tecnología,Auriculares Noise-Cancelling,992.81,2,56.04,App,3
ORD-2118,2025-10-26,CLI-292,España,Tecnología,Smartwatch Series Z,343.07,1,28.95,App,5
ORD-2119,2025-10-10,CLI-118,Colombia,Estilo de Vida,Botella Térmica Inteligente,139.77,1,11.67,Web,5
ORD-2120,2025-03-10,CLI-295,Chile,Tecnología,Monitor 4K Curved,773.83,1,51.7,Web,5
ORD-2121,2025-05-28,CLI-163,Argentina,Tecnología,Laptop Pro 15,795.51,3,53.8,App,4
ORD-2122,2025-01-11,CLI-146,Chile,Tecnología,Monitor 4K Curved,469.59,2,35.3,App,5
ORD-2123,2025-09-11,CLI-246,España,Tecnología,Laptop Pro 15,1089.02,3,64.2,Web,5
ORD-2124,2025-11-26,CLI-287,México,Tecnología,Auriculares Noise-Cancelling,863.36,3,57.53,Tienda Física,5
ORD-2125,2025-12-26,CLI-304,Argentina,Tecnología,Laptop Pro 15,438.38,4,34.23,Web,4
ORD-2126,2025-02-07,CLI-183,España,Tecnología,Laptop Pro 15,407.55,1,32.42,Tienda Física,3
ORD-2127,2025-05-14,CLI-458,México,Tecnología,Smartwatch Series Z,1068.79,1,64.58,Web,5
ORD-2128,2025-07-19,CLI-415,Argentina,Tecnología,Smartphone Alpha,611.42,1,38.55,Web,3
ORD-2129,2025-01-23,CLI-465,España,Tecnología,Laptop Pro 15,385.87,2,32.4,Web,5
ORD-2130,2025-10-30,CLI-465,España,Tecnología,Laptop Pro 15,173.48,1,14.17,Web,5
ORD-2131,2025-12-12,CLI-177,Argentina,Tecnología,Smartphone Alpha,248.61,2,24.02,Tienda Física,5
ORD-2132,2025-10-29,CLI-173,España,Tecnología,Smartphone Alpha,355.19,1,22.87,App,4
ORD-2133,2025-12-29,CLI-479,España,Tecnología,Laptop Pro 15,323.82,2,28.5,App,5
ORD-2134,2025-08-06,CLI-289,España,Tecnología,Laptop Pro 15,532.41,2,33.72,Web,3
ORD-2135,2025-05-21,CLI-268,Argentina,Estilo de Vida,Mochila Ergonómica,87.97,1,7.74,App,5
ORD-2136,2025-04-14,CLI-337,Colombia,Tecnología,Laptop Pro 15,786.5,1,49.9,Web,3
ORD-2137,2025-07-29,CLI-180,España,Tecnología,Monitor 4K Curved,895.39,1,50.25,App,5
ORD-2138,2025-04-21,CLI-198,Argentina,Tecnología,Smartphone Alpha,1145.72,3,64.53,Web,1
ORD-2139,2025-04-14,CLI-302,México,Tecnología,Monitor 4K Curved,936.36,1,59.76,Tienda Física,5
ORD-2140,2025-11-12,CLI-424,Argentina,Estilo de Vida,Botella Térmica Inteligente,198.96,4,5.09,Web,4
ORD-2141,2025-06-20,CLI-169,Argentina,Estilo de Vida,Mochila Ergonómica,72.68,1,6.07,Web,2
ORD-2142,2025-12-22,CLI-407,España,Tecnología,Auriculares Noise-Cancelling,1139.46,3,71.84,Web,4
ORD-2143,2025-11-20,CLI-291,Argentina,Estilo de Vida,Botella Térmica Inteligente,123.01,2,5.31,App,5
ORD-2144,2025-05-13,CLI-268,Colombia,Tecnología,Laptop Pro 15,291.46,1,23.65,Tienda Física,4
ORD-2145,2025-10-20,CLI-115,Chile,Estilo de Vida,Mochila Ergonómica,54.27,1,11.72,Web,4
ORD-2146,2025-11-24,CLI-179,España,Estilo de Vida,Set de Teclado Mecánico,237.29,3,3.35,Tienda Física,2
ORD-2147,2025-05-07,CLI-360,Argentina,Tecnología,Laptop Pro 15,858.8,2,57.73,Web,2
ORD-2148,2025-04-16,CLI-303,México,Tecnología,Auriculares Noise-Cancelling,259.87,1,25.63,App,4
ORD-2149,2025-04-02,CLI-405,Colombia,Tecnología,Smartphone Alpha,604.07,1,43.37,Web,5
ORD-2150,2025-10-14,CLI-497,Argentina,Tecnología,Smartphone Alpha,1189.78,2,71.93,Web,4
ORD-2151,2025-02-20,CLI-219,México,Estilo de Vida,Lámpara LED Escritorio,144.86,1,8.0,Web,5
ORD-2152,2025-01-29,CLI-335,Argentina,Tecnología,Laptop Pro 15,918.19,1,53.48,App,4
ORD-2153,2025-10-23,CLI-279,Colombia,Tecnología,Smartphone Alpha,669.35,3,39.79,Tienda Física,4
ORD-2154,2025-10-24,CLI-241,España,Estilo de Vida,Silla Gaming X,138.24,1,7.26,Tienda Física,1
ORD-2155,2025-08-02,CLI-241,México,Estilo de Vida,Mochila Ergonómica,269.78,1,10.73,Web,5
ORD-2156,2025-09-24,CLI-205,España,Tecnología,Laptop Pro 15,774.66,1,46.98,App,5
ORD-2157,2025-09-14,CLI-106,Argentina,Estilo de Vida,Lámpara LED Escritorio,265.06,1,10.77,Web,4
ORD-2158,2025-10-29,CLI-430,España,Tecnología,Smartwatch Series Z,1051.22,1,62.37,Web,5
ORD-2159,2025-04-11,CLI-323,España,Tecnología,Auriculares Noise-Cancelling,1017.05,3,59.37,Tienda Física,3
ORD-2160,2025-12-12,CLI-117,México,Tecnología,Smartwatch Series Z,184.26,4,23.67,App,5
ORD-2161,2025-04-20,CLI-282,España,Tecnología,Monitor 4K Curved,659.64,2,41.52,Web,4
ORD-2162,2025-07-01,CLI-407,México,Estilo de Vida,Mochila Ergonómica,285.31,1,5.22,App,5
ORD-2163,2025-11-09,CLI-359,España,Tecnología,Laptop Pro 15,415.45,3,33.36,Web,3
ORD-2164,2025-01-01,CLI-204,Argentina,Tecnología,Laptop Pro 15,1063.56,1,64.96,App,4
ORD-2165,2025-11-15,CLI-290,México,Estilo de Vida,Lámpara LED Escritorio,217.13,2,5.31,Tienda Física,4
ORD-2166,2025-02-24,CLI-277,México,Tecnología,Laptop Pro 15,823.56,1,54.95,Web,5
ORD-2167,2025-05-29,CLI-314,España,Tecnología,Laptop Pro 15,1053.68,1,62.9,Tienda Física,5
ORD-2168,2025-11-05,CLI-246,México,Tecnología,Smartwatch Series Z,225.26,3,23.33,Web,5
ORD-2169,2025-05-17,CLI-271,Chile,Tecnología,Smartphone Alpha,152.58,2,16.79,App,5
ORD-2170,2025-07-21,CLI-476,Chile,Estilo de Vida,Lámpara LED Escritorio,291.32,1,10.98,Web,4
ORD-2171,2025-11-09,CLI-482,Colombia,Tecnología,Smartphone Alpha,961.38,3,54.75,Web,5
ORD-2172,2025-04-27,CLI-224,España,Tecnología,Smartwatch Series Z,593.41,1,37.2,Web,3
ORD-2173,2025-06-03,CLI-376,España,Estilo de Vida,Set de Teclado Mecánico,204.08,1,4.99,Web,4
ORD-2174,2025-10-18,CLI-432,México,Estilo de Vida,Lámpara LED Escritorio,289.98,2,6.99,Web,5
ORD-2175,2025-03-04,CLI-358,México,Estilo de Vida,Silla Gaming X,67.88,1,6.98,Web,4
ORD-2176,2025-09-01,CLI-370,México,Tecnología,Smartwatch Series Z,957.4,2,59.76,App,3
ORD-2177,2025-01-25,CLI-218,España,Tecnología,Smartwatch Series Z,767.95,1,43.51,Tienda Física,1
ORD-2178,2025-03-31,CLI-493,Colombia,Tecnología,Auriculares Noise-Cancelling,259.28,1,25.86,Web,5
ORD-2179,2025-03-16,CLI-475,México,Estilo de Vida,Lámpara LED Escritorio,144.25,2,8.13,Tienda Física,5
ORD-2180,2025-10-21,CLI-285,Argentina,Estilo de Vida,Silla Gaming X,127.04,1,8.71,App,4
ORD-2181,2025-07-29,CLI-357,México,Tecnología,Smartphone Alpha,964.44,1,56.1,App,3
ORD-2182,2025-12-13,CLI-154,España,Tecnología,Laptop Pro 15,872.58,3,58.49,Web,2
ORD-2183,2025-01-17,CLI-146,España,Estilo de Vida,Botella Térmica Inteligente,68.99,2,3.13,Tienda Física,5
ORD-2184,2025-05-08,CLI-271,España,Tecnología,Monitor 4K Curved,1140.2,1,63.81,App,4
ORD-2185,2025-12-30,CLI-164,Colombia,Tecnología,Laptop Pro 15,495.55,2,35.12,Web,4
ORD-2186,2025-09-08,CLI-338,Chile,Estilo de Vida,Silla Gaming X,215.7,1,11.46,App,5
ORD-2187,2025-06-28,CLI-157,España,Tecnología,Smartphone Alpha,815.51,1,51.47,Web,4
ORD-2188,2025-07-01,CLI-146,Colombia,Tecnología,Smartphone Alpha,931.64,1,59.93,Web,3
ORD-2189,2025-06-01,CLI-437,Argentina,Estilo de Vida,Lámpara LED Escritorio,240.5,1,5.72,App,5
ORD-2190,2025-01-25,CLI-291,España,Estilo de Vida,Lámpara LED Escritorio,95.41,3,4.08,Tienda Física,1
ORD-2191,2025-06-29,CLI-477,España,Estilo de Vida,Lámpara LED Escritorio,40.65,1,3.47,Tienda Física,4
ORD-2192,2025-07-17,CLI-365,España,Estilo de Vida,Silla Gaming X,138.71,2,6.81,Tienda Física,4
ORD-2193,2025-12-10,CLI-227,México,Tecnología,Smartphone Alpha,266.12,2,24.58,Web,4
ORD-2194,2025-06-10,CLI-216,España,Tecnología,Auriculares Noise-Cancelling,677.11,1,44.74,App,4
ORD-2195,2025-06-26,CLI-316,Chile,Tecnología,Smartphone Alpha,1169.52,1,73.31,Web,4
ORD-2196,2025-10-12,CLI-135,España,Tecnología,Smartphone Alpha,569.82,2,33.83,App,3
ORD-2197,2025-03-04,CLI-467,Argentina,Estilo de Vida,Lámpara LED Escritorio,114.06,2,8.73,App,5
ORD-2198,2025-05-30,CLI-406,Argentina,Tecnología,Auriculares Noise-Cancelling,465.03,1,31.07,Tienda Física,3
ORD-2199,2025-06-03,CLI-249,México,Estilo de Vida,Set de Teclado Mecánico,266.92,3,4.8,Web,5
ORD-2200,2025-06-05,CLI-153,México,Estilo de Vida,Botella Térmica Inteligente,177.3,1,9.58,Web,2
ORD-2201,2025-02-18,CLI-148,España,Tecnología,Smartwatch Series Z,272.22,2,19.0,App,3
ORD-2202,2025-12-03,CLI-212,Chile,Tecnología,Monitor 4K Curved,992.57,3,62.0,Tienda Física,5
ORD-2203,2025-03-25,CLI-197,Colombia,Estilo de Vida,Set de Teclado Mecánico,200.98,2,9.95,Web,1
ORD-2204,2025-12-27,CLI-452,Colombia,Tecnología,Auriculares Noise-Cancelling,270.37,2,26.89,Web,5
ORD-2205,2025-06-26,CLI-431,Chile,Tecnología,Laptop Pro 15,636.27,1,38.39,App,5
ORD-2206,2025-05-28,CLI-264,Argentina,Tecnología,Smartwatch Series Z,990.82,1,59.48,Web,4
ORD-2207,2025-04-28,CLI-202,España,Tecnología,Smartphone Alpha,1162.55,1,67.17,Web,5
